Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
0.452380952,1,0.191839656,0.321428571,0.75,1,0.4,0.666666667,0.25,0,0.168720379,0.116362176,0.111111111,0.285714286,0,0.333333333,0,0.25,0.666666667,0,0.25,0.166666667,0,0.470588235,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.5,0,0.475304223,0.678571429,0.5,0.666666667,0.757142857,0.666666667,0.25,1,0.16419168,0.686368199,0.222222222,0.5,0,1,0.333333333,0.175,1,0.666666667,0.05,0.055555556,0.133333333,0.117647059,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
0.595238095,0,0.172512527,0.285714286,0.5,0,0.314285714,0.666666667,0,0.666666667,0.075250132,0.918851636,0.444444444,0.142857143,0,0.666666667,0,0.175,0.333333333,0.333333333,0.075,0.111111111,0.066666667,0.117647059,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0.547619048,0,0.246957767,0.142857143,0.5,0.333333333,0.785714286,1,0.25,0.333333333,0.308636124,0.539490062,0.333333333,0.071428571,0,0,0,0.275,0.5,0,0.075,0.111111111,0.066666667,0.117647059,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.547619048,0,0.496778812,0.107142857,0,0.666666667,0.728571429,0.666666667,0.5,0.666666667,0.49699842,0.978277454,0,0.142857143,0,1,0.333333333,0.575,0.5,1,0.55,0.777777778,0.866666667,0.294117647,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
0.285714286,0,0.708661417,0.321428571,0.5,0,0.485714286,0.666666667,0.5,0.666666667,0.455924171,0.025898414,1,0.214285714,0,0.333333333,0,0.225,0.5,0.666666667,0.175,0.388888889,0,0.117647059,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.19047619,1,0.585540444,0.678571429,0.25,1,0.557142857,0.666666667,0,0.333333333,0.059978936,0.19253162,0,0,0,0.666666667,0,0.15,0.5,0.666666667,0.125,0.055555556,0.066666667,0.235294118,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0.666666667,1,0.113815319,0.714285714,0.25,1,0.514285714,0.666666667,0.25,0.333333333,0.416903633,0.351254768,0.444444444,0.785714286,1,1,0.333333333,0.325,0.333333333,1,0.225,0.388888889,0.2,0.411764706,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.523809524,0,0.781675018,0,0.5,0.666666667,0.314285714,0.666666667,0.25,1,0.289836756,0.279702871,0.444444444,0.428571429,0,1,0.333333333,0.3,0.5,0.666666667,0.125,0.166666667,0,0.176470588,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.380952381,0,0.506800286,0.25,0.25,0.333333333,0.885714286,1,0.25,0.666666667,0.304897314,0.804416784,0.111111111,0.714285714,1,0.666666667,0.666666667,0.25,0.833333333,0.666666667,0.25,0.444444444,0.266666667,0.470588235,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0.952380952,0,0.177523264,0.035714286,0.5,0.333333333,0.314285714,0.666666667,0.75,0.333333333,0.804739336,0.822445292,0.444444444,0.785714286,1,1,0.333333333,0.925,0,0.333333333,0.4,0.5,0.933333333,0.823529412,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.404761905,0,0.059413028,0.785714286,0.75,0.333333333,0.871428571,0,0,0.666666667,0.089310163,0.305239912,0,0.357142857,0,0.333333333,0.333333333,0.15,0.333333333,1,0.125,0.222222222,0,0.176470588,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.69047619,0,0.643521832,0.107142857,0.5,0.666666667,0.885714286,0.333333333,0.5,0.333333333,0.490995261,0.689700863,0.888888889,0.071428571,0,0.666666667,0.333333333,0.7,0.666666667,0.666666667,0.55,0.611111111,0.933333333,0.588235294,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.523809524,0,0.46385111,0.392857143,0.5,0.333333333,0.242857143,0.666666667,0.25,0,0.181095313,0.347480426,0.222222222,0.071428571,0,0.333333333,0.333333333,0.375,0.5,0.666666667,0.175,0.222222222,0.466666667,0.411764706,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.857142857,0,0.235504653,0.214285714,0.75,1,0.542857143,0.666666667,0.25,1,0.307793576,0.54615539,0.444444444,0.285714286,0,0.333333333,0.333333333,0.35,0.333333333,0.333333333,0.175,0.055555556,0.066666667,0.411764706,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.30952381,0,0.732283465,0.214285714,0.75,0,0.542857143,0.666666667,0.5,0,0.454344392,0.248263401,0.222222222,0.214285714,0,1,0.666666667,0.225,0.5,0.666666667,0.075,0.111111111,0.133333333,0.117647059,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0.238095238,0,0.798138869,0,0.5,0.666666667,0.528571429,0.666666667,0,0,0.135966298,0.42662116,0.111111111,1,1,0.666666667,0.333333333,0.075,0.5,0.666666667,0.075,0.111111111,0.066666667,0.117647059,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.476190476,0,0.44452398,0.035714286,0.75,0.333333333,0.671428571,0,0.25,1,0.231490258,0.086328047,0.222222222,0.642857143,1,0,0.666666667,0.5,0.666666667,0.333333333,0.1,0.111111111,0,0.176470588,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
0.19047619,0,0.336435218,0.321428571,0.5,0.666666667,0.228571429,0.666666667,0.25,1,0.193522907,0.282312789,0.111111111,0.142857143,0,0,0,0.125,0.666666667,0.666666667,0.125,0.166666667,0.066666667,0.117647059,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.952380952,0,0.797423049,0.5,0.75,0,0.814285714,0.666666667,0.75,0.666666667,0.778199052,0.784179884,0.222222222,0.214285714,0,0.333333333,0,0.575,0.5,0.666666667,0.05,0.111111111,0.133333333,0.117647059,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0,0,0.951324266,0.464285714,0.5,0.333333333,0.042857143,0.666666667,0,0.666666667,0.026592944,0.237863883,0.111111111,0.357142857,0,0.666666667,0,0,0.666666667,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0.30952381,1,0.183965641,0.607142857,1,1,0.842857143,1,0,0,0.102527646,0.779000201,0,0.428571429,0,0.666666667,0,0.05,0.666666667,0.666666667,0.025,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.261904762,1,0.177523264,0.428571429,0.5,0,0.371428571,0.333333333,0,0,0.069826224,0.042682192,0.444444444,0.285714286,0,1,1,0.1,0.5,0.666666667,0.05,0.111111111,0.133333333,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.642857143,0,0.348604152,0.035714286,0.75,0.666666667,0.528571429,0.666666667,0.25,0.666666667,0.218272775,0.70552098,0.444444444,0.785714286,1,0.333333333,0.666666667,0.25,0.5,1,0.2,0.388888889,0.333333333,0.411764706,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0.428571429,0,0.234788833,0.035714286,0.75,1,0.614285714,0.666666667,0.25,0.333333333,0.313480779,0.701826942,0.444444444,0.785714286,1,1,0.333333333,0.375,0.333333333,0.666666667,0.025,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
0.595238095,0,0.94488189,0.035714286,0.75,0,0.885714286,0.666666667,0.25,1,0.245708268,0.688697049,0.111111111,0.642857143,1,0.666666667,0.333333333,0.175,0.833333333,0.666666667,0.175,0.388888889,0.466666667,0.411764706,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0.214285714,0,0.855404438,0.142857143,0.25,1,0.328571429,0.666666667,0,1,0.072143233,0.711985545,0,0.214285714,0,0.666666667,0,0.15,0.5,0.333333333,0.125,0.222222222,0,0.117647059,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
0.261904762,0,0.337866858,0.678571429,0,1,0.142857143,0.666666667,0,1,0.147604002,0.197109014,0.111111111,0.142857143,0,0.333333333,0,0.275,0.5,1,0.275,0.444444444,0.2,0.588235294,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.333333333,0,0.87043665,0.321428571,0.75,1,0.7,0.666666667,0.25,1,0.191627172,0.962899016,0.888888889,0.142857143,0,0.666666667,0,0.1,0.333333333,1,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.571428571,0,0.181102362,0.321428571,0.75,0.666666667,0.114285714,0.666666667,0,0.666666667,0.10147446,0.163300542,0.333333333,0.785714286,1,0.333333333,0.666666667,0.25,0.166666667,0.333333333,0.15,0.166666667,0.2,0.176470588,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.69047619,0,0.075161059,0.285714286,0.75,0.333333333,0.485714286,0.666666667,0,0.666666667,0.057714587,0.133186107,0.444444444,0.071428571,0,0.666666667,0,0.175,0.333333333,0.666666667,0.05,0.111111111,0.133333333,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.666666667,0,0.432355047,0.035714286,0.25,1,0.742857143,0.666666667,0.5,1,0.398578199,0.718530416,0.333333333,0.214285714,0,0.666666667,0.333333333,0.3,0.666666667,0.333333333,0.225,0.444444444,0.266666667,0.411764706,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.238095238,0,0.127415891,0,0.25,0.666666667,0.185714286,0.666666667,0,1,0.089362823,0.33728167,0.111111111,0.285714286,0,0.333333333,0.333333333,0.075,0.333333333,0.666666667,0.075,0.111111111,0.133333333,0.117647059,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.261904762,0,0.446671439,1,0,1,0.9,0,0.25,0.666666667,0.283043707,0.764866493,0.888888889,0.428571429,0,1,0.666666667,0.275,0.5,0.666666667,0.175,0,0.066666667,0.352941176,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.571428571,0,0.744452398,0.25,0.5,1,0.728571429,0.666666667,0,0.666666667,0.155818852,0.462959245,0.444444444,0.142857143,0,1,0,0.2,0.5,0.666666667,0,0,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.333333333,1,0.223335719,0.035714286,0.75,0.666666667,0.742857143,0.333333333,0.25,0.333333333,0.468562401,0.967355953,0.777777778,0.071428571,0,0.666666667,0,0.175,0.5,0.333333333,0.05,0.111111111,0.133333333,0.117647059,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
0.666666667,0,0.87115247,0.071428571,0.5,0,0.214285714,1,0.75,0,0.64328594,0.226661313,0.222222222,0.071428571,0,1,0.333333333,0.625,0.833333333,0.666666667,0.475,0.944444444,0.133333333,0.470588235,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
0.214285714,0,0.448103078,0.785714286,0,0.333333333,0.085714286,0.333333333,0.25,0.666666667,0.133280674,0.197711303,0.111111111,0.714285714,1,1,0.333333333,0.225,0.833333333,0.666666667,0.225,0.444444444,0.333333333,0.470588235,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
0.261904762,0,0.178954903,0.178571429,0,1,0.814285714,0.333333333,0,0.333333333,0.094523433,0.535635415,0.111111111,0,0,1,0,0.025,0.5,0.666666667,0.025,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.595238095,0,0.516105941,0.178571429,0.5,0,0.728571429,0.333333333,1,0.666666667,0.968035808,0.820919494,0.777777778,0.142857143,0,1,0,0.525,0.333333333,0.666666667,0.4,0.666666667,0.4,0.823529412,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.714285714,0,0.803149606,0.321428571,0.5,1,0.871428571,0.333333333,1,0.333333333,0.982411796,0.461312989,0.444444444,0.071428571,0,1,0,0.725,0.5,0.666666667,0.55,0.555555556,0.8,0.529411765,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.261904762,1,0.255547602,0.821428571,0.25,1,0.614285714,0.333333333,0,1,0.075302791,0.508291508,0.111111111,0.928571429,1,0.333333333,0,0.025,0.5,0.333333333,0.025,0,0.066666667,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
0.666666667,1,0.824624195,0.321428571,0.5,0.666666667,0.485714286,0.666666667,0.5,0.333333333,0.332016851,0.478498294,0.555555556,0.714285714,1,0.666666667,1,0.35,0.333333333,0.666666667,0.2,0.388888889,0,0.411764706,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0.214285714,0,0.736578382,0.5,0.5,1,0.671428571,0.333333333,0,0,0.198262243,0.873318611,0,0.571428571,0,1,0.333333333,0.2,0.333333333,0.333333333,0.175,0.333333333,0.466666667,0.176470588,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.5,0,0.524695777,0.642857143,0.75,1,0.157142857,0.666666667,0.25,1,0.152343339,0.122344911,0.888888889,0.214285714,0,0.333333333,1,0.175,0.333333333,0.666666667,0.05,0.111111111,0.133333333,0.117647059,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0.880952381,0,0.525411596,0.035714286,0.75,0.333333333,0.971428571,0.333333333,0,1,0.087045814,0.236137322,0.888888889,0.642857143,1,0.333333333,0.333333333,0.475,0.333333333,1,0.125,0.111111111,0,0.235294118,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.238095238,0,0.765926986,0.071428571,0.5,0.333333333,0.685714286,0.666666667,0,0.333333333,0.097261717,0.064163823,0.111111111,0.571428571,0,1,0.333333333,0.025,0.5,0.666666667,0.025,0,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
0.285714286,1,0.603435934,0.285714286,0.5,0.333333333,0.842857143,0.666666667,0,1,0.003791469,0.559124674,0.111111111,0.142857143,0,0.666666667,0,0.025,0.5,0.333333333,0.025,0,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
0.095238095,1,0.206871868,0.214285714,0,1,0.642857143,0.666666667,0,0.333333333,0.077040548,0.96358161,0.111111111,0.857142857,1,0,0,0.025,0.333333333,0.666666667,0.025,0,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
0.428571429,0,0.83321403,0.321428571,0.75,0.333333333,0.471428571,0.333333333,0.25,0.666666667,0.245602949,0.159245131,0.111111111,0.142857143,0,0,0.333333333,0.25,0.666666667,0.666666667,0.25,0.5,0.066666667,0.411764706,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
0.30952381,0,0.149606299,0.678571429,0.5,0.333333333,0.842857143,0.666666667,0.25,0.666666667,0.16787783,0.663722144,0.111111111,0,0,0,0.333333333,0.25,0.333333333,0.666666667,0.25,0.444444444,0,0.117647059,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.380952381,0,0.986399427,0.107142857,0.5,0.666666667,0.485714286,0.666666667,0.5,1,0.458346498,0.897410159,0.222222222,0.142857143,0,1,1,0.225,0.5,0.666666667,0.125,0.166666667,0.066666667,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
0.261904762,0,0.350751611,0.214285714,0.5,1,0.414285714,0.666666667,0,0,0.055450237,0.694238105,0.333333333,0.214285714,0,0.333333333,0,0.275,0.333333333,0.666666667,0.075,0.111111111,0.066666667,0.117647059,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.452380952,0,0.487473157,0.214285714,0.75,1,0.685714286,0.666666667,0.25,0,0.172459189,0.461513752,0.555555556,0.785714286,1,0.666666667,0.333333333,0.4,0.333333333,0.666666667,0.125,0.166666667,0,0.235294118,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
0.404761905,0,0.083750895,0.535714286,0.25,1,0.2,0.333333333,0.25,0.333333333,0.198999473,0.935314194,0,0,0,1,0,0.1,0.333333333,0.666666667,0.075,0.111111111,0,0.117647059,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0.642857143,0,0.324982105,0.857142857,0.25,0.333333333,0.9,0.333333333,0.25,1,0.257872565,0.875085324,0,0.142857143,0,1,0.666666667,0.25,0.333333333,0.333333333,0.225,0.444444444,0.2,0.470588235,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.428571429,0,0.795275591,0.035714286,0,0.333333333,0.914285714,0.333333333,0.25,1,0.15150079,0.085484842,0.111111111,0.714285714,1,1,0,0.25,0.333333333,0.333333333,0.25,0.055555556,0,0.470588235,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.523809524,0,0.7408733,0,0.75,0,0.971428571,0.666666667,0.75,0,0.832754081,0.678458141,0.222222222,0,0,0,0.333333333,0.55,0.5,0.666666667,0.475,0.388888889,0.733333333,0.941176471,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.19047619,0,0.272011453,0,0.25,0.333333333,0.857142857,0.333333333,0,0.666666667,0.101316482,0.514515158,0.111111111,0.142857143,0,0.666666667,0.333333333,0.025,0.5,0.333333333,0.025,0,0.066666667,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
0.214285714,0,0.292770222,0.035714286,0.25,0,0.842857143,1,0.25,0.666666667,0.289152185,0.999919695,0,0.214285714,0,0.333333333,0,0.225,0.833333333,0.333333333,0.2,0.388888889,0,0.411764706,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.714285714,0,0.010737294,0.75,0.5,1,0.4,0.666666667,0.75,1,0.851237493,0.013772335,0.333333333,0,0,0.333333333,0.333333333,0.6,0.5,0.666666667,0.55,0.944444444,0.266666667,0.411764706,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.619047619,0,0.048675734,0,0.75,0.333333333,0.685714286,1,0.25,0,0.211901001,0.291909255,0.222222222,0.285714286,0,1,0.333333333,0.25,0.833333333,0.666666667,0.05,0,0.133333333,0.117647059,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
